title,artist_name,artist_familiarity,artist_hotness,song_hotness,genre,duration,key,key_condidence,loudness,mode,mode_confidence,tempo,time_signature,time_signature_confidence
Castillos Y Sue\xc3\xb1os,Las Ni\xc3\xb1as,0.498057123,0.281684227,0.239629098,,183.48363,11,0.574,-8.794,0,0.568,112.006,5,0.269
Valium,Vincenzo,0.457120797,0.380154465,0.0,,439.17016,0,0.0,-15.037,1,0.0,124.05,4,1.0
Only Lonely,Bon Jovi,0.839297678,0.718891456,0.717206441,,302.28853,10,0.189,-4.621,0,0.035,120.72,4,0.0
Afonsina y el mar,Triana Pura,0.322476082,0.25474644,0.0,,252.9171,2,0.691,-7.742,0,0.542,221.796,3,0.772
Happy Mother's Day,Casiotone For The Painfully Alone,0.665322162,0.394217199,0.754562296,,47.46404,0,0.0,-11.088,1,0.0,72.685,5,0.586
Lieder_ Die Uns Ein Leben Lang Begleiten,Maria & Margot Hellwig/Die Garmischer Alpenj\xc3\xa4ger,0.642907249,0.355899038,0.360370583,,202.52689,2,0.852,-7.753,1,0.709,109.601,4,0.986
Take a Ride,Frost,0.622079647,0.468032528,0.0,,216.99873,10,0.155,-5.464,0,0.256,91.988,4,0.718
All The Lessons,Melanie And The Secret Army,0.5636661064999999,0.0,0.360370583,,186.14812,1,0.001,-2.644,1,0.108,110.459,4,1.0
C'est Toujours Le Matin,Cali,0.616884544,0.343844499,0.654800662,,210.18077,9,0.929,-10.893,0,0.849,189.859,4,1.0
People Never Give Up,Curtis Mayfield,0.786921231,0.495306693,0.360370583,,348.60363,11,0.554,-10.347,1,0.522,106.507,4,0.766
Let Him Fly,Patty Griffin,0.716101705,0.514523378,0.607908633,,191.39873,2,0.793,-9.316,1,0.721,111.829,7,0.976
Roadhouse Blues (Live In Detroit) (LP Version),The Doors,0.876829878,0.584116573,0.360370583,,403.61751,9,0.4,-9.053,0,0.432,131.013,4,0.496
Going Down,The Germs,0.460701983,0.40439264,0.375984302,,111.49016,9,0.396,-8.889,1,0.312,115.763,4,0.0
The Cat Came Back,Laurie Berkner,0.558481253,0.37632596,0.462643183,,167.00036,9,0.868,-10.62,1,0.865,139.628,1,0.0
Hiroshima,Utopia,0.543936552,0.430300279,0.377531645,,449.2273,2,0.746,-20.101,1,0.696,106.307,4,0.0
The Bottom Line,Rick Astley,0.754917645,0.507464243,0.386790177,,317.83138,0,0.468,-14.989,1,0.575,174.059,4,0.87
Outside,Mariah Carey,0.934935267,0.787005469,0.573019828,,286.30159,7,0.34,-8.204,1,0.437,109.253,1,0.0
It'll All Come Around (Album Version),Back Door Slam,0.55454855,0.411545814,0.619305881,,236.87791,1,0.629,-5.564,1,0.597,123.382,4,0.089
Marrakech,ATB,0.790695939,0.508177085,0.81063009,,262.21669,6,0.56,-6.4,1,0.465,132.998,4,0.338
The Way,Saigon Kick,0.52875006,0.400221756,0.334706549,,368.1171,9,0.85,-12.157,1,0.562,58.387,4,0.572
She's All I Ever Had,Ricky Martin,0.730959086,0.481426936,0.66840649,,295.33995,11,0.649,-5.676,1,0.739,161.868,4,1.0
You're A Big Boy Now (Album Version),John Sebastian,0.518743959,0.341288723,0.405115722,,170.762,10,0.213,-23.086,1,0.331,112.4,1,0.0
Exception To The Rule,Dann Huff,0.590959002,0.356984154,0.360370583,,147.9571,1,0.959,-13.842,0,0.793,155.815,4,1.0
Dj,Markscheider Kunst,0.541404969,0.446445662,0.460963161,,239.0722,7,0.113,-7.427,1,0.339,152.887,4,0.0
Sensemilla,Mighty Diamonds,0.596834826,0.414609585,0.427446571,,253.57016,4,0.851,-7.268,0,0.489,155.827,4,0.505
I'm Hot,Erick Sermon,0.577973753,0.368336782,0.450992312,,228.44036,1,0.118,-6.923,1,0.295,95.932,4,1.0
The Way You Do The Things You Do,Jerry Butler,0.589259678,0.389589781,0.360370583,,149.78567,7,0.447,-9.979,1,0.38,124.253,4,0.683
Touch My Body,Mariah Carey,0.934935267,0.787005469,0.360370583,,273.52771,11,0.226,-5.558,0,0.354,129.991,4,0.306
God Rest Ye Merry Gentlemen (World),R. Carlos Nakai,0.577276089,0.376939984,0.265861049,,341.65506,9,0.612,-22.404,0,0.68,136.778,1,0.367
T\xc3\xa4ysikasvuinen mies,Y\xc3\xb6lintu,0.469491509,0.363341462,0.360370583,,220.08118,2,0.28,-5.766,1,0.511,110.156,4,1.0
Me Lo Dijo Adela,Tito Rodriguez,0.412867488,0.23869635,0.0,,174.81098,2,0.037,-9.315,0,0.468,110.065,4,0.0
Just As I Am (Arr.)  (Different From Track One),Eden's Bridge,0.467318922,0.346683795,0.0,,163.7873,11,0.733,-20.32,0,0.757,120.039,1,0.0
The Song from Moulin Rogue Where Is Your Heart,Percy Faith & Felicia Sanders,0.566796475,0.388112774,0.360370583,,198.39955,7,0.545,-16.686,1,0.627,83.461,3,1.0
What To Do,Alias,0.645367956,0.423021922,0.327736683,,257.95873,2,0.1,-10.983,1,0.508,103.77,4,0.789
Girl Nation [Live],D.A.D.,0.50039931,0.433243834,0.360370583,,259.94404,4,0.822,-9.12,1,0.645,152.462,4,0.0
But Not For Me,Frank Vignola,0.528932162,0.424983928,0.0,,234.44853,5,0.301,-9.878,0,0.412,149.689,1,0.0
You Know It's True,The Cat's Miaow,0.496593065,0.351449541,0.360370583,,137.29914,9,0.41,-12.645,0,0.564,116.257,4,0.8
All Burned Out,Savoy Brown,0.60594723,0.384290228,0.375984302,,171.62404,7,0.101,-11.212,1,0.439,150.95,4,0.0
Edo Pou Ta Leme,Angela Dimitriou,0.264713987,0.0,0.360370583,,163.29098,0,0.001,-8.189,0,0.154,90.063,4,0.643
Hey Sexy Lady,Shaggy / Brian & Tony Gold,0.772292647,0.542175166,0.634031023,,199.94077,11,0.698,-6.469,1,0.703,101.786,4,0.553
RAMUKA,Tri Atma,0.283933225,0.256195089,0.0,,325.04118,9,0.549,-12.269,0,0.402,110.651,4,0.273
Change The Way (Highlands Album Version),White Heart,0.477364752,0.337507289,0.247248094,,287.9473,9,0.207,-8.212,0,0.371,132.106,4,0.284
El troyano,Alfredo Guti\xc3\xa9rrez,0.378130134,0.27925576,0.360370583,,153.88689,11,0.504,-5.394,1,0.647,187.874,3,0.425
Thriller,Fall Out Boy,0.93796475,0.566622888,0.360370583,,203.54567,9,0.299,-1.217,1,0.693,178.518,4,0.0
The Plot To Bomb The Panhandle (Album Version),A Day To Remember,0.830236217,0.569239954,0.747181796,,245.96853,3,0.53,-4.301,1,0.578,100.013,4,0.416
1000 Of Years Ago,Namatjira,0.437344985,0.385210178,0.360370583,,291.63057,10,0.048,-8.933,0,0.335,128.991,1,0.147
Megaton B-Boy 2000 (LP Version),Handsome Boy Modeling School,0.587029626,0.410850787,0.538233876,,297.66485,7,0.339,-6.454,1,0.413,215.349,3,0.925
Sent By Angels,Arc Angels,0.588932086,0.349366361,0.557187768,,344.05832,7,0.745,-10.634,1,0.713,167.753,4,0.535
Wendy,Jesse Malin,0.75504135,0.458592025,0.360370583,,261.17179,3,0.087,-6.281,1,0.272,178.531,7,0.555
Fried Neck Bones And Some Home Fries,Santana,0.818494214,0.627765135,0.360370583,,433.37098,1,0.202,-14.057,1,0.498,84.87,4,0.235
Crosses of crossed colors 3,Henri Pousseur,0.38090588,0.257515403,0.360370583,,446.24934,10,0.0,-20.226,1,0.185,92.341,3,0.646
Eyes Of A Stranger (Album Version),P.O.D.,0.859873312,0.533085375,0.528782481,,255.73832,5,0.672,-6.137,0,0.621,143.881,4,0.246
Qing Yi Shi,Leon Lai,0.501144996,0.230130794,0.360370583,,203.38893,0,0.374,-7.762,0,0.481,103.995,4,0.0
Getto Boys,Jack Orsen feat. Fumanschu_ Justus,0.491991164,0.234625314,0.360370583,,210.54649,11,0.124,-3.275,0,0.5,100.078,4,0.917
Superscout,Sensations,0.439100389,0.243238448,0.360370583,,165.19791,2,0.088,-8.645,1,0.245,183.513,4,0.0
Le Fiacre,Gisele MacKenzie,0.38228069,0.318020647,0.0,,164.25751,7,0.901,-13.427,1,0.608,91.517,4,0.904
No Volveras A Mi,KALIMBA,0.697887822,0.435144672,0.360370583,,208.09098,7,0.884,-5.637,1,0.766,133.994,4,0.34
Black Celebration,Monster Magnet,0.687294463,0.517170481,0.515963631,,260.17914,0,0.532,-6.076,1,0.515,61.593,3,0.96
Sophie,Eleanor McEvoy,0.552742314,0.344592817,0.709610953,,258.42893,10,0.73,-13.63,1,0.787,100.02,4,0.554
Another Land (World),Davol,0.419083777,0.344968846,0.0,,270.00118,10,0.546,-17.793,0,0.588,151.997,7,0.536
Please Heart_ You're Killing Me,Eleanor McEvoy,0.552742314,0.344592817,0.46438097,,280.0322,2,0.744,-7.625,1,0.808,150.061,3,0.028
Meeting Daisy,Alexandre Desplat,0.609816403,0.560380805,0.573063477,,81.71057,2,0.474,-23.465,1,0.589,244.268,4,0.32
Song Of Australia - Canto 6 (2009 Digital Remaster),Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,0.297376919,0.0,0.360370583,,494.15791,8,0.535,-16.708,1,0.659,134.828,3,0.789
Ke T' Oniro Egine Efialtis,Despina Vandi,0.632559542,0.41168896,0.360370583,,244.08771,2,0.323,-5.539,0,0.47,120.212,4,0.819
Mr. Goose,The Charms,0.622567955,0.319927242,0.360370583,,42.68363,7,0.154,-5.601,1,0.5,136.191,1,0.0
Would?,Alice In Chains,0.796337059,0.582921576,0.503184514,,223.26812,10,0.395,-7.532,0,0.461,100.404,4,1.0
The White's Bedroom - Fire Escape,The Plasmatics,0.557875168,0.359324727,0.0,,121.73016,2,0.094,-13.399,1,0.091,121.47,4,1.0
The Yellow Rose Of Texas,Roy Rogers,0.510367932,0.405080353,0.360370583,,152.97261,2,0.508,-11.947,1,0.443,94.513,4,1.0
The Line,The Small Knives,0.44208248,0.323320731,0.360370583,,208.16934,7,0.628,-5.896,1,0.687,167.935,4,0.053
Trapdoor,Chase & Status,0.654594982,0.396356237,0.529730607,,398.54975,4,0.195,-6.492,0,0.226,87.527,4,0.494
Plastic People,Four Tet,0.791761696,0.474428173,0.704239415,,393.84771,10,0.062,-9.857,1,0.278,124.043,4,0.657
Revolution,Superchumbo,0.547228148,0.364787348,0.244486793,,443.37587,9,0.0,-4.28,0,0.0,85.321,3,1.0
So Nice - Original,Leroy Hutson,0.530355668,0.397179043,0.0,,324.25751,11,0.359,-15.969,1,0.289,89.88,4,0.672
Mientras me quieras,Tranzas,0.56573878,0.36950575,0.503381236,,213.7073,8,0.191,-7.754,1,0.348,112.051,4,0.772
Alpha River,Eclier,0.436894718,0.363466886,0.367273416,,322.19383,3,0.56,-5.815,0,0.428,84.639,1,1.0
Salamanders In The Sun,Steve Vai,0.645720023,0.543954417,0.360370583,,305.94567,9,0.262,-7.34,1,0.43,157.996,3,0.976
Sister Seagull (Live),Be Bop Deluxe,0.537160563,0.382843062,0.265861049,,221.93587,4,0.529,-13.035,0,0.575,121.615,4,0.986
Act Won (Things Fall Apart),The Roots,0.862795414,0.600282491,0.637236094,,54.12526,2,0.517,-16.453,1,0.501,85.875,1,0.553
Wie ein Eisb\xc3\xa4r sein,Geier Sturzflug,0.535492536,0.443116874,0.360370583,,211.35628,9,0.269,-6.574,1,0.361,120.985,4,0.298
Goodbye Broadway_ Hello France,Billy Murray,0.430615963,0.322549965,0.360370583,,176.5873,7,0.083,-17.59,1,0.293,115.771,1,0.0
Exit People,Fergie,0.873627174,0.560205546,0.360370583,,440.18893,11,0.538,-10.441,0,0.526,126.966,4,0.0
Down In The Jungle,Monster Magnet,0.687294463,0.517170481,0.551921515,,289.12281,0,0.819,-6.724,1,0.556,89.296,5,1.0
Te Quiero Mamma,Sergio Dalma,0.540032834,0.35697026,0.360370583,,239.43791,7,0.786,-11.102,1,0.741,80.039,3,0.836
Skymning,Groupa Med Lena Willemark,0.421056165,0.295967984,0.360370583,,227.89179,4,0.746,-12.147,0,0.776,168.989,4,0.163
Don't Take Your Love Away From Me (Album Version),Randy Travis,0.78787777,0.543225521,0.0,,176.43057,10,0.185,-8.504,0,0.326,112.613,4,0.0
Love Happens Just Like That (LP Version),Bryan White,0.598726841,0.426892681,0.360370583,,166.24281,1,0.828,-5.797,1,0.608,107.669,4,0.618
Losing True (Album Version),The Roches,0.573612399,0.372251208,0.0,,295.13098,9,0.924,-12.512,1,0.755,147.087,4,0.839
Run,Lighthouse Family,0.663229688,0.402167048,0.79398746,,241.24036,3,0.0,-8.077,0,0.306,153.474,4,1.0
the tales of King Solitude 1:3,Clockwise,0.464715083,0.284234467,0.0,,404.68853,6,0.651,-8.45,0,0.689,88.132,4,0.651
Teenage Queen (Album Version),Aiden,0.773491324,0.500459151,0.0,,206.8371,2,0.292,-5.653,0,0.458,163.604,4,0.478
The Same Old Innocence,Architecture In Helsinki,0.807876868,0.505181616,0.360370583,,210.49424,11,0.901,-5.508,1,0.636,126.294,4,0.0
S*B*Y,An Cafe,0.455371855,0.3138666,0.212045405,,233.03791,5,0.276,-4.329,1,0.318,131.059,4,0.0
It Doesn't Matter Where_ Just Drive,Snow Patrol,0.818319359,0.667294596,0.590890611,,217.57342,0,0.866,-10.786,1,0.769,186.44,3,0.934
The Golden Rocket,Johnny Horton,0.610427725,0.438168226,0.360370583,,123.402,11,0.886,-15.419,1,0.688,226.146,4,0.14
La Sitiera,Barbarito Diez,0.409796621,0.266343082,0.249065795,,170.23955,2,0.618,-8.714,0,0.69,119.693,4,0.573
Speak Low,Charlie Byrd,0.527339183,0.310556083,0.360370583,,348.21179,2,0.611,-17.722,1,0.758,94.223,4,0.0
Scelxenak,Orthrelm,0.520420053,0.296553691,0.360370583,,70.03383,9,0.155,-4.665,1,0.345,164.216,4,0.909
Gross Throw-up Burp (Sonnerie_ Ringtone),Blingtones,0.021492905,0.0,0.360370583,,14.86322,0,0.0,-6.53,1,0.0,73.531,4,0.964
You Don't See Into The Blues Like Me,Lonnie Johnson,0.558904392,0.404827117,0.360370583,,164.12689,0,0.678,-17.876,1,0.496,96.859,1,0.607
When A Man's In Love,The Chieftains,0.662670206,0.378969801,0.360370583,,217.25995,8,0.535,-19.769,1,0.484,116.044,1,0.0
Dirty Old Man,Len Barry,0.514111692,0.34620216,0.0,,293.95546,1,0.646,-11.708,1,0.497,112.281,4,0.998
Sanity Fades,Steel Rain,0.018917567,0.0,0.360370583,,235.20608,3,0.413,-8.045,0,0.414,138.311,4,0.71
Serenata,Orquesta Romantica de La Habana,0.745625188,0.513065655,0.360370583,,200.75057,10,0.454,-15.137,1,0.456,137.835,1,0.0
Master_ Faster_ Sweet Desaster,Nightfall,0.543061143,0.353364767,0.386477291,,207.77751,7,0.047,-5.922,1,0.069,101.994,4,0.273
My Man's Gone Now,Rhian Lois,0.259632927,0.0,0.0,,219.95057,9,0.471,-17.493,0,0.4,88.04,3,1.0
Price I Pay,Jane's Addiction,0.711893841,0.535163042,0.601708035,,327.1571,1,0.599,-5.234,1,0.532,138.657,4,1.0
"Silent Night (Featuring Geoffrey Jones_ Terrence ""T-Bone"" Frierson_ Billy Steele)",Sounds Of Blackness,0.538104748,0.370566684,0.360370583,,235.65016,1,0.486,-6.171,0,0.353,152.017,4,0.86
Earth Child (World),Sharon Burch,0.438784795,0.301947213,0.360370583,,225.72363,2,0.359,-12.62,1,0.36,128.578,4,0.914
Sweet Child O' Mine,Guns N' Roses,0.844085061,0.71366982,0.360370583,,445.17832,6,0.389,-3.891,1,0.549,134.188,7,0.736
Never Again (Album Version),Killswitch Engage,0.887867129,0.596350338,0.675615134,,189.20444,5,0.024,-3.11,1,0.449,149.998,3,0.697
Girls,Ayo,0.522590185,0.390641236,0.360370583,,463.59465,8,0.524,-9.932,1,0.431,208.832,3,1.0
Thanks God I'm A Country Boy,Mr. Blue,0.501619898,0.222516975,0.360370583,,132.70159,7,0.59,-4.123,1,0.5,133.898,3,0.997
Playboy Theme,Bob Wills,0.498834975,0.379960767,0.360370583,,90.69669,7,0.77,-9.282,1,0.685,130.752,3,0.0
Fritzy & Helen Hanft (Album),Mark Lowry,0.493926145,0.319626776,0.360370583,,128.91383,11,0.564,-16.174,1,0.487,138.489,1,0.487
Around The World,Parallel Sound,0.389179333,0.0,0.360370583,,556.69506,10,0.044,-10.252,1,0.172,130.011,4,0.749
La Saint-Jean d'\xc3\xa9t\xc3\xa9,Jean Segurel,0.330992398,0.15726743,0.360370583,,131.36934,7,0.693,-9.815,1,0.699,105.395,3,1.0
Java Sparrow,Terry Callier,0.706827671,0.416173065,0.407233015,,315.08853,7,0.667,-12.93,1,0.988,118.606,4,1.0
Love Oh Love (Live in Chicago),Leroy Huston,0.786921231,0.495306693,0.215080319,,291.57832,0,0.428,-10.073,1,0.373,113.837,4,0.0
Four Days Late (Studio Track w/o Background Vocals),Karen Peck And New River,0.325700771,0.373832894,0.30397771,,262.84363,7,0.664,-12.266,1,0.762,153.909,3,1.0
Pleasure Zone Mix,Joy Kitikonti,0.559827532,0.367744742,0.0,,413.04771,7,0.163,-7.55,1,0.411,130.103,4,0.0
The World In My Hands (We Are One),SNAP!,0.71881021,0.463900095,0.360370583,,315.03628,9,0.568,-10.1,1,0.397,118.175,4,0.901
MONDAY_ MONDAY,Bobby Broom,0.53206957,0.3078629,0.334706549,,481.48853,0,0.624,-15.466,1,0.499,137.51,4,0.274
I Just Love Old People (Rocky Mountain Homecoming Version),Jake Hess,0.374553436,0.327543813,0.360370583,,154.61832,0,0.267,-24.385,1,0.401,138.257,4,0.324
We're Out Of Gas,Alan Silvestri,0.629301806,0.450779891,0.447784051,,77.60934,5,0.267,-17.944,0,0.621,82.556,4,0.789
Superstar,For Squirrels,0.472770274,0.349457929,0.48456253,,200.07138,9,0.67,-4.737,1,0.626,162.909,4,0.724
Blues As Blues Can Get,Chris Farlowe,0.543393231,0.338575026,0.360370583,,395.93751,4,0.39,-13.585,0,0.498,106.328,3,0.932
Gyere velem,Taboo,0.508036616,0.339627561,0.360370583,,213.002,2,0.208,-6.669,0,0.214,140.001,4,0.661
Be Stiff (Live),Devo,0.707839968,0.532445871,0.443291312,,175.25506,4,0.582,-11.951,1,0.345,152.942,4,0.492
Komm Computer,Frl.Menke,0.505009563,0.310065425,0.360370583,,229.51138,0,0.757,-10.685,1,0.703,156.414,4,0.91
Empty Bottles,The Hollywood Brats,0.453120083,0.368455091,0.304169503,,41.16853,4,0.956,-20.678,1,0.655,89.483,3,0.972
I Wonder Where You Are Tonight,Carl Smith,0.551502069,0.351717751,0.0,,141.06077,4,0.06,-13.425,0,0.412,181.018,4,0.186
God Keeps A Candle,The Nelons,0.381481861,0.350213825,0.360370583,,236.5122,3,0.656,-6.564,1,0.612,141.982,4,0.331
The Gold It's In The ... (1996 Digital Remaster),Pink Floyd,0.818042044,0.638906377,0.793471188,,188.1073,9,0.378,-9.992,1,0.262,117.634,4,0.525
Bootleg Rum Dum Blues,Blind Blake,0.521672995,0.351345077,0.360370583,,220.26404,0,0.117,-19.819,1,0.262,88.874,1,0.0
Tu Ex Amor,El Tiempo,0.583828078,0.0,0.360370583,,179.51302,4,0.095,-7.413,1,0.467,97.08,4,0.536
She Spoke 2 Me ( Extended Remix LP Version),Prince,0.831928949,0.594627867,0.360370583,,500.29669,0,0.185,-5.021,1,0.489,120.284,4,0.652
Husbands And Wives,Roger Miller,0.65129754,0.417870578,0.265861049,,146.23302,0,0.28,-13.261,1,0.441,112.884,3,0.608
Splendido Sundance,Al Di Meola,0.643016666,0.461517204,0.499445835,,291.02975,0,0.464,-13.739,1,0.451,209.581,4,0.01
Too Tight Blues No. 2,Blind Blake,0.521672995,0.351345077,0.360370583,,218.43546,2,0.0,-19.809,1,0.153,104.001,1,0.102
Madeleine,Marcel Mouloudji,0.325219143,0.270099982,0.360370583,,129.77587,1,0.245,-15.788,0,0.407,108.333,4,0.74
You Saved My Life,Kieran,0.577532747,0.327421705,0.0,,243.25179,5,0.566,-6.585,0,0.639,155.757,3,1.0
Dekh Le,Sunidhi Chauhan / Anu Malik / Jatin Sharma,0.508495913,0.405767033,0.425304242,,319.32036,9,0.825,-9.63,1,0.429,127.98,4,0.215
New Born Soul,The Blind Boys Of Alabama,0.626208343,0.424271114,0.345802234,,176.40444,9,0.002,-10.844,1,0.149,86.366,4,0.353
El Oro De La Gallina De Los Huevos,Seguridad Social,0.5623863,0.390361005,0.360370583,,254.53669,9,0.984,-6.668,1,0.801,169.663,4,0.0
Prends-Moi La Main,Princess Lover,0.569131586,0.399492787,0.0,,262.45179,9,0.0,-8.436,1,0.106,166.029,4,0.464
If You Leave Me Now,Brazilian Tropical Orchestra,0.378013152,0.339408486,0.360370583,,174.70649,0,0.377,-15.479,1,0.399,99.397,4,0.613
War?,System of a Down,0.909957523,0.609262136,0.849873124,,160.49587,0,0.552,-4.173,1,0.479,196.201,4,0.0
So Many Roads,Joe Bonamassa,0.675919557,0.511054354,0.360370583,,372.76689,5,0.432,-8.265,0,0.521,66.366,3,0.823
Oceans,Vex'd,0.58543401,0.375367267,0.605331887,,295.49669,2,0.291,-11.596,1,0.372,117.007,4,0.337
Don't Look Back (Radio Edit),Antigone Rising,0.583107636,0.343963911,0.445454525,,213.55057,8,0.55,-5.098,1,0.603,123.944,4,0.757
Am I Losing You,The Cate Brothers,0.29143326,0.190346162,0.26907184,,330.63138,0,0.39,-8.875,1,0.435,167.871,4,0.225
She's My Woman,Crusaders,0.597287178,0.367496996,0.0,,117.68118,7,0.246,-9.31,1,0.476,98.293,1,0.0
Where Are You,Abbott & Chambers,0.421234589,0.218936415,0.360370583,,492.45995,11,0.486,-6.158,0,0.354,135.993,4,0.151
Con el chacacha del tren (Canc\xc3\xadon por Rumba),Triana Pura,0.322476082,0.25474644,0.0,,202.94485,9,0.644,-7.014,1,0.575,150.418,3,0.873
Maria Betania,Quinteto Violado,0.442818538,0.320520135,0.360370583,,391.00036,7,0.79,-22.152,1,0.795,139.806,5,0.587
"Inrtoduction ""Hing Hye Srder",Karnig Sarkissian,0.473145942,0.303861893,0.360370583,,476.47302,9,0.83,-14.369,0,0.817,67.886,4,0.921
Master Mantrol (Dub / Instrumental Reggae Music),Mikey Dread,0.58568315,0.360445766,0.360370583,,261.79873,0,0.192,-18.679,1,0.397,141.148,4,1.0
Old Woman From Wexford,Tommy Makem;The Clancy Brothers,0.504218756,0.365747307,0.360370583,,117.02812,11,0.715,-14.43,1,0.654,120.988,1,0.0
Love_ Respect & Loyalty (feat. Sophie & Cait La Lee),Proficy,0.347235525,0.227625276,0.360370583,,230.24281,1,0.327,-5.555,1,0.369,111.116,7,0.895
Moonlight Serenade,Klaus Badelt,0.688003349,0.469340374,0.703341784,,128.62649,9,0.376,-10.297,0,0.475,138.54,3,0.156
Chi Chi Man,T.O.K.,0.692655873,0.434346306,0.585452852,,208.50893,0,0.002,-8.28,1,0.336,100.002,4,1.0
At the Fountain (Reprise) (Brian d'Arcy James & Ensemble),Marvin Hamlisch;John Lithgow;Jeffrey Huard,0.492199331,0.344972456,0.360370583,,99.70893,9,0.239,-11.404,1,0.39,118.566,3,0.921
Kinky Woman,Jimmie Vaughan,0.631662672,0.457072953,0.460541281,,207.09832,5,0.075,-9.483,1,0.263,110.509,4,0.0
Passion_ Love & Pain (Feat. 25 Kids),Serpentine,0.577773337,0.298448311,0.215080319,,244.92363,11,0.114,-6.165,1,0.376,88.566,3,1.0
In My Arms (Live Auditorio Nacional 08),Aleks Syntek,0.659251521,0.399431544,0.360370583,,223.97342,3,0.305,-5.064,0,0.285,127.969,4,0.487
Say Something,Tony Tuff,0.496196128,0.331744767,0.360370583,,229.58975,4,0.065,-9.655,0,0.293,149.844,4,0.462
N.Y. Electric / Hunter Interlude,Aesop Rock,0.834538586,0.477310881,0.48306456,,310.80444,6,0.015,-10.311,1,0.195,87.618,4,0.688
Expolodera (som dynamit),Caramell,0.517713211,0.39569983,0.360370583,,218.40934,0,0.084,-5.426,0,0.321,137.954,4,0.134
Sweet To Mama,Frank Stokes,0.428252654,0.351023682,0.360370583,,176.32608,5,0.555,-16.748,0,0.409,149.056,1,0.0
Common sense,Winston McAnuff_ The Bazbaz Orchestra,0.413026885,0.27826354,0.0,,225.04444,1,0.771,-7.983,1,0.664,135.706,4,0.848
Perro Faldero,Los Traileros Del Norte,0.484898305,0.301094091,0.360370583,,163.23873,5,0.682,-8.662,1,0.523,189.682,4,0.0
Throwdown At The Hoedown (LP Version),Bela Fleck And The Flecktones,0.566532654,0.272364626,0.360370583,,309.9424,5,0.664,-15.001,1,0.495,75.699,3,0.81
Wisdom,Cedric Myton,0.361051023,0.176392342,0.360370583,,520.04526,1,0.0,-7.269,1,0.0,132.084,1,0.066
I Can't Wait Until Tomorrow (Live),Gary Moore,0.761362238,0.467110649,0.239629098,,724.92363,6,0.095,-13.026,0,0.302,112.47,4,0.979
Raccolto,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,0.434664249,0.416786558,0.360370583,,343.50975,7,0.511,-22.999,0,0.553,37.797,4,0.0
I Was a Human Bomb for the FBI,Zombina & The Skeletones,0.603602148,0.409484253,0.360370583,,210.93832,7,0.541,-7.336,1,0.5,190.035,4,0.0
Im Club,Massive T\xc3\xb6ne,0.583841122,0.371878155,0.360370583,,220.78649,1,1.0,-5.839,1,0.67,97.054,4,1.0
Baiao Malandro,Egberto Gismonti,0.558758556,0.397620535,0.360370583,,236.7473,1,0.833,-9.2,1,0.554,154.084,1,0.0
Wild Ride (From the album Steel And Fire),Mick Clarke,0.457871326,0.299994748,0.360370583,,165.72036,2,0.316,-8.291,1,0.524,84.736,1,0.044
Les Fleurs,Minnie Riperton,0.652860466,0.38355747,0.360370583,,197.69424,3,0.332,-10.321,0,0.245,151.752,4,0.52
Sea_ Subsurface,Aisha Duo,0.638073376,0.417967347,0.501315237,,350.64118,7,0.615,-21.339,0,0.327,132.888,3,0.318
People = Sh*t (live) (Album Version),Slipknot,0.928936926,0.598555412,0.499445835,,234.05669,7,0.777,-3.398,1,0.527,100.482,4,0.449
Como Olvidar (Merengue Versi\xc3\xb3n),Olga Ta\xc3\xb1\xc3\xb3n,0.576164587,0.43929204,0.683770112,,279.53587,8,0.08,-5.852,1,0.42,129.962,4,0.334
New Morning (Live),Nick Cave & The Bad Seeds,0.681581305,0.479407676,0.407233015,,202.05669,7,0.828,-10.319,1,0.812,70.759,3,0.88
It's Alright Bruv,Cockney Rejects,0.608824805,0.428650989,0.323112121,,241.50159,2,0.734,-2.818,1,0.561,163.393,4,0.0
Svedomi,Krystof,0.508636229,0.372119119,0.509640966,,222.32771,9,0.483,-6.611,1,0.472,88.024,4,0.864
De Lai Bu Yi,Justin,0.782555689,0.335368578,0.360370583,,219.97669,0,0.55,-11.132,1,0.565,99.914,4,0.944
Birak Yakami,Ebru Yasar,0.43287792,0.300531058,0.0,,214.96118,6,0.329,-9.183,0,0.436,130.023,4,0.216
Hasta Los Huesos,Andy & Lucas,0.53813774,0.400387757,0.360370583,,208.92689,9,0.653,-7.042,1,0.684,93.355,5,0.685
Cumberland Gap,Danny Barnes,0.474983458,0.435252324,0.239629098,,160.46975,0,0.0,-13.579,0,0.0,189.782,4,0.0
Mood Indigo,The Knightsbridge Strings,0.121187298,0.0,0.360370583,,185.93914,2,0.206,-16.271,0,0.42,74.153,4,0.992
Hesitation Blues,Hot Tuna,0.567278871,0.405178359,0.360370583,,304.45669,9,0.155,-13.562,0,0.32,134.616,1,0.0
We Are The Reason - Medium key performance track w/o background vocals,Ultimate Tracks,0.104186987,0.557408355,0.360370583,,279.40526,9,0.207,-11.95,0,0.363,129.99,4,0.246
Monday Morning Blues,Mississippi John Hurt,0.625067009,0.401098465,0.360370583,,238.94159,9,0.835,-23.977,1,0.651,174.23,1,0.0
Class Act,James Hunter,0.625443262,0.431526919,0.454192988,,180.89751,9,0.011,-7.279,0,0.249,101.664,4,0.0
