title,artist_name,artist_familiarity,artist_hotness,song_hotness,genre,duration,key,key_condidence,loudness,mode,mode_confidence,tempo,time_signature,time_signature_confidence
b'Wanderlust',b'Baroness',0.739099282,0.471126715,,b'',269.71383,0,0.621,-6.013,0,0.664,162.019,1,0
b'Country Girl',b'Dottie West',0.507952189,0.335060796,,b'',187.53261,4,0.648,-16.692,1,0.608,87.192,3,0.596
b'The Murder Prologue',b'Steve Vai',0.645720023,0.543954417,0.518340538,b'',69.90322,3,0.051,-7.949,0,0.143,169.654,4,0.896
b'C.C. Ryder',b'Roy Buchanan',0.605278303,0.395273632,,b'',365.71383,2,0.634,-8.701,1,0.677,110.924,3,1
b'Ride On The Rhythm',b'Buckeye Politicians',0.42558468,0.214682399,,b'',370.49424,6,0,-7.549,0,0.041,123.69,4,1
b'I.B.S. (Amended Album Version)',"b""Cam'Ron""",0.858270678,0.515325301,,b'',212.79302,8,0.549,-6.798,1,0.501,189.294,4,1
b'Ay ! Mi Sombrero',b'Jo Privat',0.391454064,0.32085013,,b'',122.72281,9,0.014,-7.417,1,0.239,122.13,4,0.433
b'Moscow Nights',b'The Mustangs',0.432136477,0.362563592,0,b'',160.26077,4,0.469,-10.444,0,0.32,85.538,1,0
b'Love Divine_ All Love Excelling',b'Russ Morgan',0.407849997,0.298946784,,b'',138.03057,10,0.894,-18.339,1,0.723,53.713,1,0
b'Prelude (Learing To Trust Album Version)',b'David Meece',0.470414614,0.310298996,0,b'',34.08934,9,0.541,-23.637,0,0.621,129.953,4,0
b'Execution',b'First Blood',0.662374026,0.388881954,0.746441979,b'',283.48036,7,0.304,-2.525,1,0.4,160.589,3,0.49
b'Red is the Rose',b'Joe Heaney',0.401327986,0.288578616,,b'',194.66404,1,0,-21.085,1,0,35.604,4,0
b'Lonesome Road',b'Junior Kimbrough',0.683455701,0.42712297,0.510996648,b'',294.76526,4,0.831,-14.845,1,0.608,92.32,3,0.546
b'Electrasonic V',b'Los Fabulosos Cadillacs',0.774037142,0.521726648,0.327736683,b'',137.06404,10,0.627,-4.695,1,0.366,118.776,4,1
b'Shades Of Love',b'Tom Barabas',0.448025346,0.393622172,0.427446571,b'',336.66567,5,0.161,-13.25,1,0.19,138.021,4,0.968
b'Finally (Album Version)',b'T.G. Sheppard',0.449323615,0.343281882,0.369653435,b'',228.85832,3,0.227,-12.923,1,0.461,118.198,4,0.466
b'Que Vas A Hacer?',b'Daddy Yankee / May-Be',0.908984296,0.562506672,0.471578248,b'',199.47057,9,0.693,-6.331,0,0.648,91.988,4,0.933
b'Slow Down',b'Carlton Livingston',0.486244347,0.377869966,0,b'',201.97832,8,0.44,-15.845,1,0.439,90.59,5,0.799
"b""36 Grad (Paul van Dyk's Vandit Clubmix)""",b'2raumwohnung',0.664559979,0.397569595,,b'',449.38404,0,0.616,-8.213,1,0.66,134.033,4,0.354
b'Born To Run',b'Suzi Quatro',0.627361447,0.406642649,,b'',301.21751,9,0.689,-5.308,1,0.579,131.568,4,1
b'This is My Year',b'Mac Dre',0.750492075,0.51646433,,b'',256.83546,7,0.403,-10.882,1,0.428,170.029,4,0.728
b'Soleariyas',b'Juan Carmona',0.410912881,0.31267856,0,b'',338.96444,6,0.48,-13.486,1,0.504,110.361,1,0
"b""Il a suffit d'une chanson d'amour""",b'Christian adam',0.349507478,0.236832078,,b'',163.5522,10,0.807,-11.667,1,0.617,139.315,3,0.73
b'Gamilia Patinada',b'Nikos Kalaintzis',0.207491247,0,,b'',141.34812,5,0.48,-15.279,1,0.561,154.099,1,0
"b""I'm So Bored With The U.S.A.""",b'The Clash',0.775797363,0.601186059,,b'',140.77342,9,0,-8.331,1,0,203.944,3,0.329
b'Mi Ni Yu Wo',b'Denise Ho',0.472790997,0.373639131,,b'',239.41179,7,0.537,-2.572,1,0.557,147.97,4,0
b'If Money Talks',b'Jason & The Scorchers',0.500510256,0.414783863,0.372530039,b'',154.8273,7,0.868,-3.471,1,0.727,175.945,4,0.291
b'Yi Ji Ji Zhong',b'Cookies',0.478804445,0.312827767,,b'',200.41098,5,0.686,-7.759,1,0.403,84.977,4,1
b'Good Girl Gone Bad',b'Rihanna',0.917863906,0.908202619,0.705148005,b'',213.26322,5,0.609,-6.146,0,0.615,94.987,4,1
b'Hard To Admit',b'Jessie Lee Miller',0.528509678,0,0,b'',142.21016,2,0.495,-15.344,1,0.544,125.217,4,0.473
b'I Must Tell Somebody',b'Daywind Studio Musicians',0.437463586,0.346781042,,b'',219.48036,10,0.312,-12.911,1,0.262,129.956,4,0.262
b'Laurie And Martin',b'Max Steiner',0.471894876,0.355491136,,b'',51.48689,9,0.578,-15.993,1,0.422,64.798,1,0
b'Shine For Jesus',b'Sister Rosetta Tharpe',0.553104833,0.360350448,0.212045405,b'',116.45342,0,0.75,-21.623,1,0.692,97.519,4,0.586
"b""Rollin' and Tumblin'""",b'R.L. Burnside',0.701180874,0.466628889,,b'',196.88444,0,0.326,-10.426,0,0.306,107.601,1,0
"b""He's Waitin'""",b'DMZ',0.469991963,0.327258977,0.265861049,b'',178.96444,7,0.007,-8.007,1,0.184,156.616,4,0.192
b'Evening Prayer',b'Don Gibson',0.540750151,0.379651219,0,b'',148.06159,7,0.013,-19.002,1,0.425,95.389,3,0.287
b'Sweet Lover Hangover',b'Love and Rockets',0.634785013,0.414404495,,b'',311.19628,5,0.774,-9.356,1,0.674,97.036,4,1
b'Gay Ranchero',b'The Mystic Moods Orchestra',0.324422217,0.169797033,,b'',147.33016,0,0.894,-21.437,1,0.479,124.508,4,0.835
b'Thank You For Calling',b'Billy Walker',0.448111564,0.297180944,,b'',133.56363,0,0.41,-32.887,1,0.57,78.902,3,1
b'Sample Track 11',b'Simon Harris',0.39076084,0.207675838,,b'',187.16689,9,0.417,-15.787,0,0.481,114.169,1,0
b'Christina The Astonishing (2010 Digital Remaster)',b'Nick Cave & The Bad Seeds',0.681581305,0.479407676,0.38293509,b'',290.95138,3,0.787,-15.456,1,0.683,109.857,4,0.563
b'Hello',b'LL Cool J / Amil',0.749217793,0.544321915,0.345802234,b'',232.14975,10,0.47,-3.952,0,0.497,184.15,4,0.987
b'Ja Soc Aqui',b'Gato Perez',0.412736418,0.305288008,,b'',274.85995,7,0,-11.961,1,0.218,178.471,1,0
b'Nada De Ti',b'Eddie Palmieri',0.522821818,0.355502995,,b'',392.85506,5,0.407,-11.876,0,0.509,127.749,4,0
b'Everything Good (Everything Good Version)',b'Gaither Vocal Band',0.629186017,0.361483733,,b'',200.14975,9,1,-5.564,1,0.709,122.015,4,0.835
b'Puzzle of Hearts',b'Sergio Mendes',0.64909505,0.492781168,0.215080319,b'',322.11546,4,0.175,-13.935,0,0.265,103.177,3,1
b'Sweetest Goodbye',b'Maroon 5',0.905477001,0.843380274,,b'',270.70649,6,0,-6.247,1,0.055,164.049,4,0.662
b'Aunque Ma\xc3\xb1ana No Estes',b'Juan Carlos Baglietto',0.540881349,0.386630837,0,b'',182.41261,2,0,-15.716,0,0,99.352,3,0.636
b'Vodne stocne',b'Krystof',0.508636229,0.372119119,,b'',252.57751,2,0.494,-7.546,1,0.629,156.107,4,0.365
b'Did Ya Say That',b'GZA/The Genius',0.616496039,0.399265,0.558037047,b'',237.34812,5,0.371,-5.928,0,0.451,104.013,5,0.938
b'Streets On Fire',b'Vivian',0.770847751,0.452102265,0,b'',229.61587,9,0.003,-6.859,0,0,101.139,4,0.794
b'After One Quarter Of A Revolution',b'Every Time I Die',0.842423318,0.56485575,0.656917227,b'',124.13342,7,0.099,-3.988,1,0.452,114.638,1,0.341
b'Doctrines',b'Arthur Fiedler',0.427298293,0.379491424,,b'',496.1171,0,0.217,-17.73,1,0.418,95.234,3,0.977
"b""Peter Pan (j'veux pas \xc3\xaatre jeune) [feat. Les Pistons Flingueurs]""",b'Nicolas Bacchus',0.340925899,0.089998724,,b'',178.15465,5,0.331,-7.929,1,0.288,143.061,1,0
b'Butterflies',b'Poptart Monkeys',0.563240547,0.373282313,,b'',212.32281,1,0.734,-6.005,1,0.816,119.991,4,1
b'The Key',b'Melissa Auf der Maur',0.569988889,0.366816134,0.249037269,b'',232.6722,4,0.026,-6.413,1,0.275,121.983,4,1
b'Dog Tagged',b'Kill The Client',0.587768588,0.464547023,0.498354612,b'',57.18159,8,0.591,-2.541,0,0.419,138.207,1,0
"b""Wagoner's Lad""",b'John Sebastian',0.518743959,0.341288723,0.503381236,b'',225.14893,7,0.798,-13.247,1,0.995,158.429,3,0.227
b'Baby Momma (Chopped & Screwed Version)',b'Lil Boosie & Webbie',0.596441898,0.535891043,,b'',354.16771,1,0.47,-10.069,0,0.481,130.103,4,0.931
b'Games That Lovers Play',b'James Last',0.601891975,0.38065636,,b'',260.12689,2,0.869,-13.382,1,0.669,167.832,4,0.902
b'5 Foot 1',b'Iggy Pop',0.789018489,0.573554544,,b'',300.77342,2,0.714,-11.44,1,0.667,87.679,4,0.877
b'Fang Bu Sheng Fang',b'Eason Chan',0.555277224,0.395217687,,b'',275.59138,0,0.457,-12.034,1,0.619,72.882,4,0.283
b'Guajira Y Ven',b'Willie Colon',0.621629436,0.51912008,,b'',250.06975,0,0.58,-7.818,0,0.467,128.444,1,0
b'born again',b'Endres',0.443987739,0,,b'',154.01751,11,0.418,-7.342,0,0.497,127.985,4,0
b'What a Friend We Have in Jesus',b'Bill Murk',0.184250147,0,,b'',402.96444,1,0.496,-10.886,1,0.493,117.858,1,0
b'Love Goes Down (Part Deux)',b'Annie Minogue Band',0.474084038,0.307366736,,b'',217.88689,5,0.221,-10.962,0,0.471,168.027,4,0.371
"b""Sally Can't Dance""",b'Lou Reed',0.810696983,0.481975849,,b'',211.66975,9,0.876,-10.906,1,0.723,154.038,4,0.518
b'Nothing To You',b'Milk Inc.',0.652801355,0.443098947,0.460541281,b'',202.10893,0,0.267,-7.597,1,0.369,140.017,1,0
b'Lero Do Bolero',b'Nana Caymmi',0.523633032,0.348350022,0,b'',188.65587,2,0.662,-10.449,1,0.532,110.411,4,0.69
b'Peigin is Peadar',b'Joe Heaney',0.401327986,0.288578616,,b'',147.43465,10,0.755,-18.184,1,0.302,102.649,3,0.641
b'World Wind',b'J-MACK',0.42661995,0.312848207,,b'',231.81016,4,0.719,-11.594,0,0.429,180.253,4,0.651
b'Take Five - Live',b'Hound Dog Taylor and The Houserockers',0.450585596,0.336820369,,b'',173.89669,11,0.652,-11.954,0,0.253,176.121,4,1
b'Sam und Bo_ N.E.O.',b'Samy Deluxe',0.70549178,0.393457111,0.430160637,b'',247.01342,11,0.05,-6.08,0,0.195,114.072,5,0.583
b'Kindhearted Woman Blues',b'Robert Lockwood_ Jr.',0.497942106,0.341073301,0,b'',162.45506,2,0.491,-13.158,1,0.569,99.701,1,0.089
b'Gun Shot',b'Akon',1,0.826777013,,b'',175.20281,0,0.432,-10.796,1,0.414,125.228,5,1
b'Dying To Stay',b'Alias',0.645367956,0.423021922,0.454192988,b'',310.72608,1,0.835,-6.192,1,0.477,111.67,3,1
"b'Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin\' Randy Tate\'s..."")'",b'Mudhoney',0.672680593,0.476389109,0.514753324,b'',519.13098,0,0.434,-6.591,1,0.587,131.642,3,0.687
b'Watchie Watchie',b'George Nooks',0.563748627,0.33953242,,b'',211.66975,11,0.471,-9.118,0,0.468,168.121,4,0.896
b'Superman',b'Donna Fargo',0.496043252,0.402627793,,b'',149.62893,11,0.849,-9.838,1,0.677,202.358,4,0
b'Fly Again (The Scumfrog Radio Edit)',b'Kristine W.',0.620379479,0.407898466,0.268010316,b'',239.80363,8,0.731,-4.554,0,0.63,131.909,4,0.73
b'The Everclear Song',b'Roger Creager',0.674519457,0.441559083,0.653811413,b'',239.20281,7,0.989,-11.084,1,0.168,115.304,4,0.917
b'Streamline',b'System of a Down',0.909957523,0.587916679,0.734555268,b'',217.59955,0,0.05,-3.955,1,0.345,130.867,4,0.382
b'El Chico Del Apartamento 512',b'Selena',0.748320703,0.545865917,,b'',207.93424,10,0.283,-4.8,0,0.395,101.947,4,0.633
b'One More Night',b'Phil Collins',0.655921418,0.578301634,0.82347923,b'',285.98812,3,0.997,-11.341,1,0.936,136.32,4,0.903
b'Desperados',b'The Game',0.927985931,0.599859525,0.372530039,b'',264.09751,8,0.642,-4.762,1,0.551,74.697,3,0.849
b'Bang',b'Badmarsh & Shri',0.563421563,0.402033856,0.579728749,b'',263.31383,6,0.432,-6.715,1,0.586,87.327,3,1
b'Cumha Eoghain Rua Ui Neill (Lament For Owen Roe)',b'Clannad',0.684627554,0.45576904,,b'',249.5473,7,0.441,-18.969,1,0.526,96.683,1,0.365
b'Todas Las Cosas Que Ella Me Di\xc3\xb3',b'Los Fabulosos Cadillacs',0.774037142,0.521726648,0.407233015,b'',219.68934,0,0.57,-10.768,1,0.681,161.176,1,0
b'Going Back To New Orleans',b'Poncho Sanchez',0.577228503,0.373552391,,b'',282.20036,2,0.389,-7.151,1,0.403,198.855,7,0.441
b'Coyotes (Album Version)',b'Jason Mraz',0.842972108,0.755334784,0.356201916,b'',218.22649,5,0.75,-8.485,0,0.744,133.3,5,0.906
b'No Se Lo Que Me Da',b'Los Iracundos',0.490193634,0.377472507,0,b'',159.08526,6,0.585,-6.856,1,0.337,115.616,4,1
b'Ice Cream Man',b'Session Americana',0.444437249,0,0.391102505,b'',210.31138,7,0.729,-8.761,1,0.683,141.872,1,0
b'She Blinded Me With Science',b'Thomas Dolby',0.641354081,0.384230563,,b'',223.45098,9,0.368,-10.826,1,0.327,128.646,4,0.906
b'Rock Me Baby',b'Freddie King',0.609636698,0.382593001,0.334706549,b'',304.50893,8,0.595,-13.19,1,0.37,102.785,4,0.817
b'Freak it all Night',b'DJ Guy',0.388546284,0.251895539,,b'',237.08689,7,0.016,-8.202,1,0.252,146.976,4,0.226
b'Bill Lynch',b'Jerry Lewis',0.474829407,0.296955682,,b'',446.37995,11,0.42,-21.969,0,0.491,145.333,5,0.804
b'Watching You',b'Ayo',0.522590185,0.390641236,0.771163322,b'',232.28036,11,0.093,-15.606,0,0.385,117.495,4,0.781
"b""What's He Doin' In My World""",b'Eddy Arnold',0.56412895,0.397775654,,b'',128.96608,1,0.651,-11.863,1,0.579,102.151,5,0.816
b'La Rivi\xc3\xa8re De Ton Dos',b'Jacques Douai',0.313851152,0.14519083,,b'',115.51302,9,0.459,-17.944,0,0.603,91.302,1,0.708
b'Seven Days Too Long',"b""Dexy's Midnight Runners""",0.679793556,0.489458258,0.544750913,b'',157.75302,8,0.512,-7.749,1,0.573,151.123,4,0.554
"b""Coleman's No. 1 / Ton Double Fisel / Kiely Cotter's / How We Spent the Christmas""",b'Moving Cloud',0.449663444,0.284719344,,b'',251.92444,2,0.78,-14.466,1,0.661,170.61,4,0.685
b'Speaker Problems',b'Johnny Vicious',0.528615453,0.360760017,,b'',27.16689,6,0.049,-25.822,1,0.356,131.525,1,0
b'Chain (Album Version)',b'The Fire Theft',0.520810396,0.40349028,0.643470577,b'',223.37261,6,0.096,-6.137,1,0.291,137.614,3,0.907
b'Hiekkaa (polvere)',b'Tulipunaruusut',0.308753634,0.207285953,,b'',224.46975,5,0.361,-7.337,1,0.465,116.298,4,0.734
"b""Let's Roll (Take 1)""",b'J.B.Lenoir',0.520553746,0.355974359,0,b'',169.22077,9,0.688,-15.647,1,0.693,150.59,4,0
b'Satellite Of Love (Album Version)',b'Porno For Pyros',0.624967106,0.409712678,0.273689667,b'',223.05914,5,0.096,-8.961,1,0.326,151.741,4,0.838
b'For Anything',b'Vanessa Daou',0.570825323,0.403588238,0,b'',179.93098,0,0.011,-13.949,1,0.25,102.006,4,1
b'Zig-Zag Walk',b'Foghat',0.714201447,0.496123346,0.334706549,b'',208.66567,7,0.691,-7.792,0,0.443,132.159,4,0.054
b'Mopao',b'Africando All Stars',0.563048689,0.34822673,0.386790177,b'',274.25914,0,0.931,-8.04,1,0.655,167.677,4,0.577
b'Peanuts (The Peanut Vendor)',b'Fania All Stars',0.52224734,0.366006985,0.439202489,b'',294.55628,6,0.479,-9.183,1,0.705,93.373,4,0.331
b'Go Baby (feat GemStones) (Explicit Album Version)',b'Lupe Fiasco feat. GemStones',0.902062927,0.554633231,0.648463145,b'',216.60689,5,0.466,-5.721,1,0.475,200.114,3,1
b'Cuento De La Buena Pipa',b'Las Ni\xc3\xb1as',0.498057123,0.281684227,0.375984302,b'',217.62567,8,0.038,-7.008,0,0.17,115.584,4,0.152
b'Angry Young Men (LP Version)',b'Randy Stonehill',0.547947709,0.325824019,0,b'',215.2224,0,0.255,-13.538,1,0.253,137.113,5,0.582
b'Anytime You Need A Friend',b'Mariah Carey',0.934935267,0.787005469,,b'',652.40771,2,0.508,-7.863,1,0.499,121.884,4,1
b'Broderskapets ring',b'Dimmu Borgir',0.826075467,0.599602643,0.649119544,b'',331.04934,10,0.035,-4.747,1,0.21,90.438,3,0.72
b'Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental)',b'Handsome Boy Modeling School',0.587029626,0.410850787,0.502449624,b'',384.70485,11,0.474,-10.498,1,0.543,118.241,4,0.31
b'Completeness',b'Minnie Riperton',0.652860466,0.38355747,,b'',212.13995,10,0.417,-11.799,0,0.327,109.474,4,0.794
"b'Perk trip - sleeping in ""tubes'",b'Jeanne Robertson',0.334283435,0.249320347,,b'',486.42567,7,0.342,-12.33,1,0.425,58.47,4,0.633
b'Dasotmori Live',b'Megadrums',0.327233191,0.063724986,0,b'',136.30649,0,0.536,-26.514,0,0.508,122.148,5,1
b'The Wickedness',b'Paul Glazby',0.522490451,0.350285512,,b'',517.56363,11,1,-7.956,0,0.684,147,4,0.118
b'Right here Waiting',b'Lightforce',0.538404074,0.349639366,,b'',397.26975,0,0.469,-11.018,1,0.45,140.026,4,0.416
b'God Is The Answer (Footprints In The Sand Album Version)',b'Cristy Lane',0.420615972,0.33792075,,b'',99.10812,5,0.907,-10.644,1,0.877,108.895,4,0
b'Si Lu',b'Candy Lo',0.484463044,0.342537003,,b'',225.77587,3,0.681,-12.382,0,0.583,111.28,3,1
b'Baby Boy [feat. Beyonce]',b'Sean Paul',0.884461052,0.619431422,0.569049035,b'',245.34159,1,0.008,-7.663,1,0.23,91.099,4,1
"b""\xc3\x87a c'est Paris""",b'Jacques Ferchit',0.283206553,0.199791576,0,b'',157.09995,4,0.279,-8.511,1,0.36,125.163,4,0.729
b'Watch This Sounds',b'Jimmy Riley',0.477724732,0.299705214,,b'',239.90812,4,0,-6.295,1,0,143.854,4,0.958
b'Min Aporis',b'Antonis Remos',0.299117766,0,,b'',253.23057,11,0.109,-8.145,0,0.522,127.814,4,0.323
b'Teeny Weeny String Bikini',b'Gunther & the Sunshine Girls',0.400993687,0.394354684,0.682230871,b'',240.40444,0,0.813,-3.33,1,0.643,131.991,4,0
b'Sarambeque',b'Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima',0.527339183,0.310556083,,b'',152.34567,2,0.532,-15.872,1,0.561,182.672,4,0.287
"b""J'Suis Dans La D\xc3\xaache""",b'Patrick Bruel',0.631151242,0.432754337,,b'',258.5073,7,0.472,-16.176,0,0.696,48.385,4,0
b'Resurrection',b'Eddie Turner',0.450743178,0.33121499,0,b'',146.1024,2,0.074,-5.804,0,0.462,89.984,4,0.611
b'Poema',b'Andr\xc3\xa9 Verchuren',0.360729206,0.267124867,,b'',167.02649,2,0.673,-15.167,1,0.428,117.665,1,0
b'Qu\xc3\xadtate La Ropa',b'Los Delinq\xc3\xbcentes',0.605874049,0.433945514,0.480934213,b'',192.1824,9,0.51,-3.853,1,0.498,146.64,4,0.923
b'Mozart In Samba Motion',b'Laurindo Almeida',0.560411686,0.341904574,0,b'',234.16118,10,0.396,-20.767,0,0.45,182.393,4,0
"b""Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig)""",b'Seamus Egan',0.477180009,0.327954754,,b'',275.27791,2,0.614,-12.686,1,0.748,91.691,4,0
b'Do You Ever Think Of Me',b'Russ Morgan',0.407849997,0.298946784,,b'',149.002,5,0.642,-11.658,0,0.449,84.818,4,0.226
b'Perfect Peace',b'Twila Paris',0.559901438,0.401239122,,b'',202.70975,3,0.692,-11.051,1,0.784,101.998,3,0.416
"b""Half Ain't Been Told""",b'Otis Spann',0.534464352,0.368689373,,b'',283.29751,9,0.658,-15.029,0,0.548,113.838,3,0.891
b'Ten Days (Album Version)',b'Missy Higgins',0.77087265,0.496351409,0.345802234,b'',225.14893,5,0.295,-7.041,1,0.367,92.761,4,0.197
b'Rang De Basanti',b'Daler Mehndi;Chitra',0.369373033,0.350182732,0.363686043,b'',363.80689,7,0.417,-7.403,0,0.402,105.026,4,0.692
b'The Blinding Sun',b'Gustavo Santaolalla',0.643982591,0.406626217,0.639248489,b'',117.18485,2,0.267,-13.505,1,0.295,90.463,3,1
b'Machuca',b'Cabas',0.606267927,0.397414663,0.375984302,b'',284.31628,4,0.653,-6.359,0,0.592,106.361,3,1
b'Einmal reich',b'UKW',0.470124075,0.325022933,0,b'',249.57342,0,0.475,-7.066,1,0.517,162.006,4,0.454
"b""Love N' Gold""",b'C.C. Adcock',0.423385847,0.367007961,0.249065795,b'',272.95302,9,0.745,-5.521,1,0.483,162.016,4,0.748
b'Where I Stood [Live]',b'Missy Higgins',0.77087265,0.496351409,0.345802234,b'',255.34649,9,0.706,-6.923,1,0.669,142.968,4,0.517
b'Simon',b'Jericho',0.481983113,0.405748956,0.237360624,b'',223.92118,0,0.766,-12.532,1,0.688,96.261,7,0.811
b'Juke It Down',b'DJ Rashad',0.402800199,0.366847208,,b'',289.27955,7,0.042,-6.776,1,0.227,160.05,4,0
b'Grial II',b'TYR',0.632608749,0.431854183,,b'',293.38077,0,0.73,-6.342,0,0.692,149.234,4,0.473
b'Over And Over',b'Heavenly',0.587594371,0.468158756,0.433005077,b'',206.18404,7,0.202,-11.429,1,0.348,174.395,4,0
b'The Question Is (Album Version)',b'The Winans',0.482148325,0.344198187,0,b'',277.83791,9,0.634,-9.947,1,0.473,110.123,4,1
b'Army Of One',b'Cass Fox',0.49637812,0.357482871,0,b'',254.30159,2,0.731,-5.415,1,0.428,89.481,4,0.47
b'Todo A Pulm\xc3\xb3n',b'Alejandro Lerner',0.556750823,0.361587942,0.579728749,b'',267.31057,5,0.316,-11.947,1,0.49,128.48,1,0.452
b'Cosmic Forge (LP Version)',b'Daath',0.473963333,0.35070666,,b'',267.78077,7,0.65,-2.818,1,0.619,123.033,4,1
b'Get A Hold',b'A Tribe Called Quest',0.770040695,0.543681107,0.62778538,b'',215.27465,10,0,-8.089,0,0,95.192,4,1
b'Bancate Ese Defecto',b'Charly Garc\xc3\xada',0.620027189,0.440370731,,b'',300.14649,4,0.194,-15.309,0,0.48,89.095,4,0.49
b'From Ivory Towers Above The Control Grid',b'Kalibas',0.507955863,0.360349392,0,b'',164.20526,0,0.49,-6.035,0,0.183,93.507,1,0
b'Lullaby For The Summer',b'Jimi Hendrix',0.840963901,0.595069407,0.645341857,b'',228.91057,1,0.477,-7.048,1,0.52,86.104,1,0
b'Disposition (feat. Jest)',"b""Vex'd""",0.40792493,0.375367267,0.633809245,b'',243.25179,6,0.502,-7.8,0,0.294,142.212,4,0.68
b'Hood Figga Juke',b'DJ Rashad featuring DJ Chi Boogie',0.402800199,0.366847208,,b'',150.7522,7,0.563,-1.827,0,0.478,154.995,4,0
b'Kurrajong',b'David Hudson',0.480062114,0.330212699,,b'',137.89995,0,0.518,-15.279,1,0.624,63.087,4,0.979
b'Hunger Strike',b'Temple Of The Dog',0.630308846,0.488944201,0.849019886,b'',243.9571,7,0.598,-10.847,1,0.664,137.937,4,0.117
b'In This Skin',b'Jessica Simpson',0.776885722,0.586086207,,b'',258.76853,10,0.546,-4.964,1,0.463,95.103,4,1
b'Best Friend',b'Toni Braxton',0.737972528,0.555968804,0.507531546,b'',267.2322,11,0.497,-9.272,1,0.363,123.755,4,1
b'M 14',b'Derek Bailey',0.560914045,0.375054446,,b'',237.53098,1,0.141,-13.278,1,0.499,61.305,5,0.777
b'Eric',b'The Monroes',0.516258258,0.387561697,,b'',260.0224,1,0.235,-5.048,1,0.254,145.941,4,0
b'Sellotape Flowers',b'Geiom',0.505099139,0.380917171,0.270775999,b'',365.60934,1,0.014,-16.691,1,0.309,119.901,4,0.835
b'I Am The Walrus',b'Spooky Tooth / Mike Harrison',0.559263502,0.362174491,0.807174434,b'',384.7571,2,0.407,-9.947,1,0.446,134.804,1,0
b'I Won\x19t Let You Back In',b'California Oranges',0.424202828,0.255410309,0.212045405,b'',216.58077,2,0.254,-7.192,1,0.569,122.015,4,0.576
b'Mari Mouri (Mary Has Died)',b'Steve Riley & The Mamou Playboys',0.391928205,0.183182471,,b'',241.65832,0,0.697,-9.124,0,0.765,93.292,3,0.322
b'On The Other Hand (Album Version)',b'Randy Travis',0.78787777,0.543225521,0.705223246,b'',186.3571,5,0.752,-10.047,1,0.671,95.866,4,0
b'Pub Pusher',b'Republica',0.614755589,0.396490352,0.531722098,b'',264.22812,5,0.572,-3.653,1,0.574,137.953,4,0.43
"b""I'm Walking""",b'Donnie McClurkin',0.606011003,0.487202995,0.457447167,b'',318.82404,8,0.577,-4.996,1,0.57,230.041,3,1
b'Trouble',b'Bruce Robison',0.578517414,0.471869946,0.512319887,b'',184.05832,5,0.161,-14.32,1,0.578,79.606,1,0.256
b'Desert Caravan',b'Oscar Lima',0.282317588,0.104101666,,b'',230.3473,9,0.485,-10.6,1,0.578,121.739,4,1
b'Born Again',b'The Freedom',0.529659331,0.313112032,,b'',257.82812,7,0.93,-6.766,1,0.642,108.634,4,0.691
b'Take The Time',b'Bad Company',0.696816892,0.482100019,0.407233015,b'',253.02159,2,0.211,-8.885,1,0.396,131.564,4,0.172
b'Les Forains',b'Richard Galliano',0.571422802,0.423356106,0.367273416,b'',190.74567,9,0.51,-12.7,0,0.515,98.987,1,0
b'Sunset In Akkarai',b'Desert Dwellers',0.491050168,0.355008769,,b'',194.76853,11,0.201,-9.457,1,0.195,180.009,4,0.249
"b""Don't Stop""",b'Jars Of Clay',0.749029875,0.575501205,0.53066303,b'',223.89506,11,1,-6.103,1,0.815,127.969,4,0.23
b'Joaquin Torres Jr.',b'Los Originales De San Juan',0.648902582,0.440835007,0,b'',250.48771,5,0.572,-7.658,1,0.426,103.02,1,0.025
b'Flame On',b'Big Daddy Kane',0.645022666,0.457711512,,b'',190.82404,11,0.429,-9.248,0,0.431,98.011,4,1
b'Alchemy Index Vol 1 \x13 Water 1 of 6',b'Thrice',0.873238653,0.519965479,0.855396659,b'',224.28689,0,0.402,-11.607,1,0.439,125.604,4,1
"b""C'est Toujours la M\xc3\xaame Histoire""",b'Martha Wainwright',0.704244766,0.497568734,0.597116703,b'',287.08526,10,0.513,-11.574,0,0.516,82.124,7,0.74
"b""Ricerca nell' isola""",b'Piero Umiliani',0.588811881,0.382545795,0.212045405,b'',150.17751,9,0,-22.083,0,0,88.49,4,0.568
b'Let Me Out',b'Maximilian Hecker',0.621121051,0.43568407,0.467365631,b'',295.60118,2,0.876,-12.397,1,0.607,65.941,4,0
b'Great Is Thy Faithfulness',b'Kathy Troccoli',0.533659221,0.365822369,0.253834736,b'',186.69669,0,0.703,-17.424,1,0.75,90.854,3,0.559
b'Cool People Make Me Tired',b'Williamson',0.478770834,0.327875295,0.371208394,b'',223.81669,11,0.908,-10.38,1,0.765,140.003,4,0
b'Velvet',b'Fergie',0.873627174,0.560205546,0.653899846,b'',293.19791,11,0.238,-6.229,0,0.343,150.003,4,0.463
